-0.011650008	0.0056139	-0.007457042	-0.009132322	-0.008278667	-0.0018121235	0.008223563	-0.0100271525	0.0039282707	-0.003897731	-0.010104629	0.011988074	0.005428428	0.011646426	0.00678999	0.01092547	-0.0017860002	-0.0033912177	-0.00091528846	-0.008162724	-0.008188904	-0.0005966002	0.0010871907	0.011542361	-0.0058044572	0.007709279	-0.0015746432	-0.007769555	0.0043247547	-0.0060281707	0.00783978	0.005696298	0.0074058585	-0.01072944	-0.0045136255	-0.0076070325	-0.007154236	-0.002119649	0.0055199186	0.001123871	-0.0043900227	-0.011917063	-0.008445109	-0.00032398192	-0.009688949	-0.0013771558	0.002008389	0.003219242	-0.0048341504	-0.00089165976	0.010899088	-0.005081487	-0.0041330196	-0.0071851034	0.0001441226	-0.009433441	-0.007911214	0.009039346	-0.008198238	0.00043040418	-0.000829693	-0.004431295	0.008466846	0.008205003	0.007930222	0.005139405	0.006493374	-0.010993502	-0.0075657843	0.003646143	0.0001192502	-0.0045209103	-0.009149164	-0.0031779865	0.0031288706	-0.00069724984	-0.0035734202	0.0037314268	0.005175986	-0.0028471022	-0.0018811268	0.0046480554	-0.0077826283	-0.008075331	-0.0034088443	-0.001894037	0.005092918	-0.0025847293	0.006395826	0.0018385123	-0.0045402395	-0.011325035	-0.0010101842	-0.008729745	0.0026497822	-0.0078228265	0.006337922	-0.005555661	0.010138358	0.00032182204	0.012092225	-0.008417272	-0.0021306241	0.002199349	-0.0046893167	0.0063988487	0.0092581855	-0.009702484	-0.009725065	0.0069761095	0.0052301814	0.0061093164	-0.00675451	-0.0014788803	0.0018210934	-0.0042220317	0.011223685	0.0004449173	-0.008563363	0.005916567	-0.004943939	0.0016958397	-0.010029022	-0.011055838	0.008255422	0.0066510253	0.008651479	0.0098609105
0.005842133	0.008378794	-0.01159488	-0.0036435574	0.012011105	0.0068301675	0.0012958469	0.010934712	0.010537944	0.002737438	0.0085133435	-0.003549347	-0.0078024436	-0.011172771	0.011533812	0.011447138	0.004013872	0.007898153	-0.0011474565	-0.01101811	0.011536381	-0.0039918665	-0.0080427015	-0.0030189943	-0.0009647952	-0.003771388	0.0024048858	-0.0049613263	0.0036473866	0.010251048	0.0071446644	0.0010931668	0.009407279	0.006948561	-0.005969685	-0.009564261	0.000685263	0.010320869	-0.004510205	0.0023061163	0.008826587	-0.009646991	0.010230229	0.00784416	-0.0063966024	0.0025697574	0.0061790165	-0.009846742	0.011527215	-0.009437438	0.000341838	0.0039866017	-0.0116391685	-0.0069174264	0.0070509952	0.0009337289	-0.0025828045	-0.0023230675	-0.011326703	-0.0005453736	0.0041054883	0.002406841	-0.009363916	-0.010007614	-0.0003353555	0.011477001	0.002765776	-0.0036808192	-0.0035705534	-0.009600701	-0.00835828	-0.00883199	-0.005308739	-0.009573742	-0.0091339275	0.0099411085	0.006436145	-0.0016198576	0.012027948	0.008386086	-0.00978275	0.0026917	0.00041260148	0.0051781326	-0.0017158614	0.00747756	-0.010603506	-0.0014726258	-0.009390792	-0.0027927707	-0.0059654377	-0.009224925	0.0115982825	-0.0011222579	-0.010212052	0.010442409	-0.0039215055	0.0002643438	0.007793833	-0.003449107	-0.005390918	-0.0012701895	0.0074692103	-0.0012260082	-0.002716663	-0.0032080314	0.01062864	0.011355486	0.00049096136	-0.0014559614	0.00018807604	0.008431222	0.007954284	-0.0071239443	-0.008662332	-0.011142731	-0.010969906	-0.007973758	0.005952933	-0.0026978245	-0.0095791835	-0.007141718	0.0032064167	0.0010056063	0.00839377	-0.007259715	0.0007978201	0.00037468906
0.008286582	-0.0017702276	0.0038181867	-0.0002109415	0.0049103447	0.009612647	-0.011034792	0.003513635	-0.010869841	0.005166583	-0.007970811	-0.009469293	-0.010925852	0.0111076115	0.002526469	-0.004454722	0.0036873205	0.005411345	0.009606071	-8.723161e-06	0.0022360063	0.00046489428	-0.010067893	0.008280772	-0.008106306	-0.009115492	0.008756781	-0.0104674045	0.00687938	-0.008496086	0.009393171	-0.009800834	-0.008173989	0.0047721043	-0.0043500615	-0.0028529284	-0.00839979	0.0034151163	0.011106345	-0.0117193395	0.0064280494	0.0029895874	0.009018342	-0.010383126	-0.0005790009	0.0119044045	0.004110718	-0.0027846522	0.00045380348	-0.0016536018	0.0056832926	-0.0062129167	0.0047344044	0.007721573	-0.0025412478	-0.002326777	-0.008736301	-0.0077731563	0.006859876	-0.0047599925	7.586236e-05	-0.0054764803	-0.007779685	0.0033078038	0.011089209	-0.0055643683	-0.0024050632	0.0032249482	-0.0068208687	-0.0026515669	0.010683194	0.002988775	-0.0026720993	-0.011998048	-0.009840529	-0.0095299985	0.0030267162	0.0067963265	-0.011770792	0.0030431945	-0.0037495196	0.009887061	0.0065241065	0.00046091073	-0.00788722	-0.010480372	0.0063415826	-0.0031940565	-0.0018516071	-0.011300388	-0.007638263	0.0032958372	-0.0026574405	-0.004744729	-0.0109268	0.010967726	0.0023504707	-0.0035120752	0.003284198	0.0018958333	-0.0037841033	0.0042374465	0.00019583107	0.008257096	-0.0021970968	0.01147636	-0.00015395673	-0.0050123897	0.010282453	-0.008295534	-0.0117169125	-0.0036492436	0.003926655	-0.00057284447	0.009832259	0.0115918275	0.00087563315	0.0038902285	0.004483278	0.009781803	0.00064737373	0.007842649	0.010863389	0.00029376682	-0.011766281	0.003006403	-0.0034971077	-0.0017598942
0.0043064267	0.010935735	0.010845853	0.010868443	0.004435517	0.0028835502	0.0078557	-0.010496944	-0.009337844	-0.0047732717	-0.00080996414	0.008932322	-0.008881571	0.006633224	-0.0058989115	-0.009904311	0.0052887695	-0.002322632	-0.0013069045	2.2168602e-05	-0.010489072	-0.0015099451	0.005783531	-0.0021714035	0.011123511	0.007849385	0.007587618	0.0022108755	-0.0014459743	-0.004290845	0.0026364997	0.0054079834	0.0018273104	0.008797646	-0.007870948	0.007637354	0.011268095	-0.00042616235	-0.0021608856	-0.00760521	-0.006955791	0.0048907027	0.0039295275	-0.009978758	-0.0009010726	-0.009465449	-0.002307005	0.0005734534	0.006955368	0.005145124	-0.010785124	0.0031942166	0.00673132	0.00037738276	0.009529051	0.0062756077	0.0014952171	0.010064391	0.0026195138	0.0019194548	0.009528073	0.011630189	-0.0072809383	-0.0029000284	0.007161981	0.0027888955	0.0020571481	0.011048976	0.008153567	-0.010959139	-0.009895644	-0.008656537	-0.011275673	-1.3764301e-06	-0.003735585	-0.008844382	0.0015174088	-0.0070029413	-0.011937543	-0.0073997094	-0.011477778	-0.006449684	0.0060869777	0.007380506	-0.0040645115	0.01026974	0.010937811	0.0041560293	0.0086953	-0.011487449	0.0010016529	-0.012101203	0.002760406	0.007958607	0.0065153	-0.0050522555	0.0026892254	-0.008263349	0.0074535892	-0.0022350554	-0.0023340618	0.0022188039	0.011925328	-0.010345414	0.0066099674	0.011317224	-0.00874475	-0.0048180185	-0.0007596869	-0.011328579	-0.008200784	0.008959134	-0.00077583763	-0.00058365683	0.0055508465	0.0016345929	-0.011800366	0.0039495504	0.008897063	-0.00826625	0.01066769	0.009256063	0.0012863474	-0.0098325405	0.011977008	0.001354221	0.0041804127	-0.0049760817
0.0038101545	0.0012916238	-0.0075991102	7.495484e-05	0.011347	0.011970385	-0.007356623	0.0030863588	0.011561318	-0.00961029	-0.011835014	0.008387152	-0.005916362	-0.011800095	0.005054257	0.0023287407	-0.00858384	0.0023047267	-0.0018364736	0.010250389	-0.009869503	0.0013425575	-0.00085604424	0.007473184	-0.0005008128	0.006489527	0.01208801	-0.008148464	0.0024666837	0.0072220215	-0.007872008	-0.0069969147	0.0041393563	-0.00074462267	0.0065614	0.00028448674	0.0012852682	0.010230642	0.0043675797	0.009171057	0.0044351257	0.010043422	-0.0079898145	0.003111107	-0.008573279	0.009378	0.011209532	0.008781217	-0.003413444	-0.0017409979	0.0016481552	-0.005462935	0.011908606	0.0075011845	0.0069389907	0.0091635715	-0.0017538633	0.008529518	0.0024384179	-0.004250289	0.0061544124	-0.009422948	0.011956792	0.008720403	0.004107902	-0.0050817337	0.00087443995	0.0077919327	-0.0084298765	-0.006060889	0.01173354	-0.004730988	-0.0070088883	0.009512349	0.0026254668	-0.006306192	-0.006425529	0.009559705	0.0028746251	0.0033384617	-0.0041019996	-0.0060177436	-0.008515542	0.007653815	0.0065195905	0.01077899	0.0118295895	0.0046229307	-0.010252656	-0.0024197553	-0.0051520397	-0.006617356	0.006103261	-0.0051938	-0.01022969	-0.008215966	0.0048652343	0.006275302	0.0024788452	0.0025667318	-0.0016059562	-0.010292927	0.0026380883	-0.0003490895	0.0043240464	0.010363358	0.011348059	0.0054824436	0.0007503102	0.004504311	-0.0024762712	0.010382432	-0.00806845	0.0104473075	-0.00538617	0.0051944363	0.009075064	-0.0037891374	-0.0056229085	-0.0011106203	-0.002166081	-0.010758317	-0.0092999255	-0.0052140625	-0.011176923	-0.006677453	0.0033552416	-0.0073927236
0.0046493136	0.0031886762	0.0016217837	-0.0057296166	-0.00031986416	5.9910777e-05	0.011954911	0.0026140225	-0.01162014	-0.005986585	-0.009259919	0.0013568541	0.008529733	0.00022567826	-0.008802397	-0.0030482342	0.0051365932	-0.010857457	0.0011525942	0.0052350713	-0.0051313024	-0.0067758677	0.0036316442	-0.0064063123	0.0114410035	0.007815293	-0.008601717	0.0021455053	0.011007537	-0.00077555917	0.009716718	-0.0031683415	-0.0016281551	0.009034698	0.007212293	0.00018252703	0.005264774	0.0012088721	-0.0041504027	0.009753715	0.008803521	-0.009734305	-0.005871768	-0.0012658496	-0.0024844895	-0.0036826457	-0.0062503847	-0.001065843	0.006731922	0.011097539	0.009613478	-0.0096291555	0.010610613	-0.007569013	-0.0011946604	-0.0030280163	0.009212433	-0.006064712	-0.011854334	0.0047003673	-0.007483784	0.0024543074	0.0015793741	-0.0026774781	0.011011474	0.0011363511	-0.009097194	-0.009744894	0.010837538	0.004060926	-0.009094492	0.0075039244	0.011424681	-0.008585863	-0.000276749	-0.0023843665	-0.0019393077	-0.007763211	-0.011589794	-0.007063226	0.0093657235	0.0032597873	0.007936335	-0.005548984	0.00420808	-0.010890281	0.005440334	-0.0116035445	-0.0030480523	0.00014118219	-0.006312148	-1.823409e-05	0.0010012476	0.0067361966	0.0012439666	0.009439945	0.0045943544	0.003276032	-0.0001890629	0.00015592038	0.0011536921	0.0037602338	-0.009418965	0.0045499885	-0.005830494	-0.0067981547	-0.004922508	-0.0030867872	0.0063481648	0.0044483463	0.0050362954	0.0020598953	-0.010937296	0.011566212	0.011306774	0.0047682305	-0.0031818778	0.011963051	-0.009420189	0.002347865	0.010017997	0.006914023	0.0005580371	0.0070144837	-0.0022005653	-0.008227058	-0.006142645	0.0038032508
0.0024267023	0.0025168296	0.0075179716	0.009082533	-0.0037468055	0.003400642	0.0092710415	-0.005936323	-0.0077317595	0.00480542	0.010036678	-0.009980717	0.0033242155	0.0025808697	0.009468914	-0.0050247083	0.008626291	-0.008013128	-0.009866942	0.006250972	0.00054087926	-0.010308328	-0.0061047846	0.009934482	6.622302e-05	-0.0010266755	0.00789992	0.003458579	-0.0050877845	-0.004134086	0.009047366	0.0029362268	-0.0057948497	-0.0015759186	-0.009232547	-0.003293494	-0.009375599	-0.0003615466	-0.0026322377	-0.01126363	-0.009291297	-0.010655887	-0.0011234151	0.0097713955	0.0015549691	-0.007532525	-0.007983676	0.0039307247	0.00042064366	-0.007794126	0.005534938	0.01068594	0.0051997355	-0.0015247354	-0.0064568417	0.003994779	0.0028590963	0.010786134	0.002170532	0.0052478677	0.004480278	-0.0103269275	0.0074131074	-0.00033181199	-0.009672587	0.0065212804	-0.0085066985	0.008417526	-0.00045979256	0.005647947	-0.0036642675	-0.005270372	0.009033143	-0.0011150598	-0.009331125	0.006656583	0.0038040443	0.0056339083	-0.0039382535	-0.0010610702	-0.0021802203	0.0023877814	0.0029279669	-0.0071897013	-0.01016476	-0.010065442	0.004170326	0.0082945805	-0.0014871432	0.008090728	-0.0019786484	-0.009526817	-0.0102289105	0.0044156252	-0.010917478	0.008313463	0.0021628607	0.000622598	0.0027047803	0.005795078	0.0056531453	-0.005809849	-0.004863852	0.0038170137	-0.0020135022	0.011697432	0.010996464	0.0029450394	-0.009592384	0.007261814	-0.0033580435	-0.009318165	-0.0026302366	0.009091555	0.0045901346	0.004480639	-0.0058145598	0.00024324	-0.010743056	0.007358946	-0.0010969469	0.008201278	0.004068704	-0.010497195	-0.007485875	-0.008603435	-0.008785069	-0.0064883875
0.009912179	-0.0030876573	-0.0019460397	-0.0013557879	0.0043427045	-0.0073777325	0.008879542	-0.003432007	-0.0023182242	-0.011893206	-0.008882979	0.008959701	0.00188029	0.0068957773	0.0023516063	0.0075963414	-0.0077966247	-0.00944475	0.0028571512	-0.0025180993	0.0057974383	-0.0026392324	0.0033283895	-0.010068708	0.010487459	0.009192786	0.0026527124	-0.008822007	-0.0016253634	0.0006709144	0.002474961	-0.008058772	0.007977925	-0.0022231957	0.002023032	-0.0015332175	-0.007022767	-0.011136271	-0.008556005	0.007989224	-0.0095036365	-0.0012930911	-0.0020261381	0.0036213729	-0.005341765	0.0050812215	0.01141014	-0.009629006	-0.004352107	-0.011542879	0.0016956291	0.0035574166	0.007504595	0.0024955312	0.0091049615	0.009874929	-0.008273721	-0.001386068	-0.0066926414	0.0024459334	0.011509842	-0.0056813103	0.008025347	0.0020950565	0.010163239	0.010542205	-0.009239904	-0.0035736177	0.010860753	0.0072818156	0.007950125	0.008850631	0.00022141766	-0.004067629	0.0061235265	-0.0062996675	-0.00182017	-0.009607206	0.01126002	-0.005323265	0.00094972516	0.01064145	0.009634047	0.0029601296	0.0009334071	-0.002348341	-0.011832596	0.010537047	-0.007459169	-0.0010267894	-0.007834933	0.0086338995	0.011793349	-0.0017590227	0.006158106	-0.008858224	0.0038754137	0.0076897815	-0.010989087	0.009203814	-0.0028138817	-0.0038536708	0.008574503	0.004887605	-0.006523381	0.0071792947	0.0034844787	-0.0025386766	0.009854863	0.001934972	-0.010764934	-0.009397633	0.0062471093	0.005145524	-0.00706093	0.006735947	0.0002080992	0.006233504	0.008463485	-0.0053777397	0.004522526	-0.0060640196	-0.0015907304	0.010666928	-0.0035362493	0.0093741035	-0.0071176942	0.0027537316
-0.00689418	0.007836097	-0.003610008	-0.0017330336	-0.00024362667	0.009893137	-0.0055534523	-0.0043081306	-0.0102400305	0.006284426	0.009787151	-0.0026667987	0.01103897	-0.011151619	-0.0063217077	0.0068924474	-0.012094473	-0.011183688	-0.01116685	-0.0062483056	0.0095976675	-0.0019229982	-0.011825577	0.0012378896	-0.0061934246	-0.01088071	-0.00669206	-0.010142825	0.0087813465	-0.008922845	0.003501394	-0.004765182	-0.0029045313	-0.00030221872	-0.00022403058	0.006508488	-0.005594438	0.010972517	-0.004272178	-0.006165734	0.0074681225	-0.006638923	-0.009531138	-0.0033750194	-0.00033062455	0.0047904756	-0.010241814	0.0076324935	0.002044443	0.00044453063	-0.009661012	-0.009582375	-0.00650993	-0.003602113	0.005825897	-0.0027667873	-0.00717708	0.00777874	-0.008137875	0.004234575	0.011513623	0.008733636	0.0057286425	0.008132142	-0.0019599528	0.009312939	0.008060719	-0.0006675657	-0.011773931	0.009604713	0.0017330033	0.004860727	-0.0033590333	0.0048800563	0.00033881675	0.0004166572	-0.008996111	0.0034314892	0.0021434075	0.011604661	0.00810659	0.00037950947	0.009002735	0.0063610747	-0.004507775	0.0026853557	-0.010587569	0.010641562	0.0033916663	-0.006315605	-0.006983067	-0.010630925	-0.009565089	0.0058701998	0.0054177525	0.004228794	-0.004558406	0.0041518873	-0.00093939184	-0.0060185874	0.00070089434	-0.0066679306	5.250056e-05	0.006060948	-0.002921695	-0.0045587	-0.008518522	-0.005431071	-0.005881614	0.005330645	-0.0023734646	-0.007784295	-0.0044282726	0.007353367	0.009721253	-0.0041433442	0.0107526155	-0.008546746	-0.0010333945	-0.005264276	0.008572015	0.0073025324	-0.009326135	-0.0054411287	-0.00051325257	-0.0015679572	0.0021763104	-0.009479523
-0.010978607	-0.0007373798	-0.009982622	-0.007069003	-0.011636837	0.01001108	0.0072733057	-0.0019014255	-0.010789155	0.004849013	-0.009757325	0.0015112365	0.009756529	-0.010973521	0.0030095873	-0.00034732494	-0.004237705	0.005136198	0.010052514	-0.001786508	-0.0021345962	-0.0018976555	0.0050768354	-0.008058122	0.0047474527	-0.010398001	-0.0076925573	-0.0024064614	-0.0020264988	0.0074601322	-0.00075140526	0.010613544	0.0075332318	1.2814939e-05	-0.004950596	-0.008347593	0.004646857	0.0026423836	-0.0035313985	-0.0043703616	0.0055524046	-0.0012571062	0.007328031	0.0013011044	0.0027022264	-0.0058480157	0.00096392666	-0.0034950112	0.009184494	0.0075941756	-0.0070372093	-0.005778308	-0.0020120377	-0.008309156	0.0074414094	-0.0018187359	0.002202933	-0.007579925	-0.00027436262	0.0060393047	0.0111043295	0.011656657	0.007574418	-0.008320176	0.0034296582	-0.0058048223	-0.011198106	0.0054503395	-0.009703517	-0.008719143	0.002592555	-0.007350151	0.0028714293	0.010724013	-0.0036390112	0.0014581588	-0.0026549415	0.0050504175	0.0003364347	-0.010466932	-0.011417893	0.0005600786	-0.0028400267	-0.009002868	-0.009360365	0.00081799476	0.011982935	-0.011091034	0.010725662	-0.009283865	0.0018156772	-0.007064563	0.008638733	0.005593566	0.00647805	-0.002988798	0.007027072	-0.0075459904	0.0025546397	-0.00045886773	0.0034911733	0.006433225	-0.005002257	0.0080158245	0.011641609	0.00714581	0.009879975	-0.0036536152	-0.0012895793	-0.0062957853	-0.009443676	-0.004067834	-0.011515977	-0.006650839	0.0048396983	-0.00848802	0.008980153	0.0029179768	-0.0077319513	0.01107398	-0.010744139	0.004387779	-0.009679565	-0.0025747365	-0.00532083	0.008366406	-0.00082917354	0.007376805
